Serial,Rank,Word,Type,Emotion
91,1,侷促,Vi,NEGATIVE
91,3,提供,Vt,POSITIVE
92,3,點心,N,NONE
92,3,女士,N,NONE
92,1,店不好,Vt,NONE
92,1,美酒,N,NONE
92,3,經驗,N,POSITIVE
92,3,停車,Vi,NONE
92,3,吸取,Vt,POSITIVE
93,3,趕上,Vt,NONE
93,3,超過,Vt,NEGATIVE
93,3,結賬,Vi,NONE
94,1,洗髮膏,N,NONE
94,3,聞,Vt,NONE
94,1,串,Vt,NONE
94,1,雞肉,N,NONE
94,3,好吃,Vi,POSITIVE
94,3,看得出來,Vt,POSITIVE
94,3,沐浴,Vi,NONE
94,3,強烈,Vi,NEGATIVE
94,3,出,Vt,NONE
94,1,章魚,N,NONE
94,3,左,N,NONE
94,1,丸子,N,NONE
94,1,小路,N,NONE
94,1,霜,N,NONE
94,3,露,Vt,NONE
94,3,5星,N,NONE
94,1,坐落,Vi,NONE
94,3,要好,Vi,NONE
94,3,後面,N,NONE
94,3,繞到,Vt,NONE
94,1,潤膚,Vi,NONE
94,3,門面,N,NONE
94,3,久遠,Vi,NONE
95,3,嘈雜,Vi,NEGATIVE
95,3,略,ADV,NONE
98,3,逛街,Vi,NONE
98,1,打法,N,NONE
98,3,大巴,N,NONE
98,1,商城,N,NONE
98,3,火車,N,NONE
98,1,恆基,N,NONE
98,3,時光,N,NONE
98,3,機場,N,NONE
98,3,汽車,N,NONE
99,3,九點鐘,N,NONE
99,1,匠心,N,NONE
99,3,營業,Vi,NONE
99,3,可口,Vi,POSITIVE
99,3,胡同,N,NONE
99,3,三樓,N,NONE
99,1,太早,ADV,NONE
99,1,對門,N,NONE
99,3,小吃,N,NONE
99,3,半夜,N,NONE
99,3,收視,N,NONE
99,3,飯菜,N,NONE
99,3,斜,Vi,NONE
99,3,飯店,N,NONE
99,3,桌子,N,NONE
99,3,人間,N,NONE
99,3,設計,N,NEGATIVE
99,3,只是,ADV,NEGATIVE
99,1,別具,Vt,NONE
99,3,名字,N,NONE
99,1,湯麵,N,NONE
99,3,忘記,Vt,NEGATIVE
100,3,走到,Vt,NONE
100,3,處,N,NONE
100,3,回,Vt,NONE
100,1,剎海,N,NONE
100,1,晚間,N,NONE
100,3,用餐,Vi,NONE
100,3,外部,N,NONE
100,3,影響,Vt,NEGATIVE
101,3,大好,Vi,POSITIVE
101,3,足,N,NONE
101,3,確實,ADV,POSITIVE
101,1,京,N,NONE
101,3,暖氣,N,NONE
101,3,北海,N,NONE
101,1,故居,N,NONE
101,3,優勢,N,NEGATIVE
101,3,節約,Vt,POSITIVE
101,1,同胞,N,NONE
101,1,出發,Vi,POSITIVE
101,3,消費,N,NONE
101,3,熱心,Vt,POSITIVE
101,1,街道,N,NONE
101,3,因素,N,NONE
101,1,梅蘭芳,N,NONE
101,1,味小,N,NONE
101,3,北京,N,NONE
101,3,總之,ADV,NONE
101,3,介紹,N,POSITIVE
101,1,無超,N,NONE
101,3,推薦給,Vt,NONE
102,3,導致,Vt,NEGATIVE
102,1,積水,Vi,NONE
103,3,西,N,NONE
103,1,北師大,N,NONE
103,1,省事,Vi,NONE
103,3,小吃店,N,NONE
103,3,街,N,NONE
103,3,下,N,NONE
103,3,辦事,Vi,NONE
103,3,水溫,N,NONE
103,3,星級,N,NONE
103,3,省錢,Vi,POSITIVE
103,1,水果攤,N,NONE
103,1,哪,ADV,NONE
103,1,頭櫃,N,NONE
103,3,冷忽熱,N,NONE
103,3,店裡,N,NONE
103,3,假,Vi,NONE
103,3,沖澡,N,NONE
103,3,護國寺,N,NONE
103,3,忽,ADV,NONE
103,1,充電,Vi,NONE
103,3,公用,A,NONE
103,1,留意,Vt,POSITIVE
103,3,三星級,N,NONE
103,3,長途,A,NONE
103,3,缺點,N,NEGATIVE
103,3,插座,N,NONE
103,1,煙酒,N,NONE
103,1,報刊廳,N,NONE
103,3,電視機櫃,N,NONE
103,3,大街,N,NONE
103,3,還不如,Vt,NEGATIVE
103,3,王府井,N,NONE
103,3,網,N,NONE
103,3,足夠,Vi,POSITIVE
103,1,護國寺站,N,NONE
103,1,應有盡有,Vi,NONE
103,3,站,Vi,NONE
103,3,窗,N,NONE
104,3,新華,N,NONE
104,1,積水潭,N,NONE
104,1,推荐,Vt,POSITIVE
104,1,逛逛,Vt,NONE
104,3,氣派,Vi,POSITIVE
104,3,被單,N,NONE
104,3,熱水,N,NONE
104,1,直門,N,NONE
104,1,桶式,A,NONE
104,3,單,N,NONE
104,3,冷,Vi,NONE
104,3,油污,N,NONE
104,1,暖和,Vi,POSITIVE
104,3,北,N,NONE
104,3,南,N,NONE
104,3,時,N,NONE
104,3,東,N,NONE
104,3,洗澡,Vi,NONE
104,3,洗漱,Vi,NONE
104,1,百貨商場,N,NONE
104,3,海,N,NONE
104,3,動物園,N,NONE
104,3,廁所,N,NONE
104,3,新開,Vt,NONE
104,3,飲用水,N,NONE
104,3,熱,Vt,NONE
104,1,豁口,N,NONE
104,3,接受,Vt,NEGATIVE
104,3,街口,N,NONE
106,3,一家人,N,NONE
106,3,櫃檯,N,NONE
106,3,賓至如歸,Vi,POSITIVE
106,3,禮貌,N,POSITIVE
106,3,感,N,NONE
106,3,游,Vi,NONE
106,3,結帳,Vi,NONE
106,1,梅,N,NONE
106,3,接待,Vt,POSITIVE
106,3,10月,N,NONE
106,3,20日,N,NONE
106,3,童,N,NONE
107,1,幽靜,Vi,NONE
107,1,散散步,Vi,NONE
107,1,森林,N,NONE
107,3,湖,N,NONE
107,1,山傍水,N,NONE
108,3,自然,ADV,POSITIVE
108,3,停車場,N,NONE
108,3,五星級,N,NONE
108,3,你們,N,NONE
108,3,狀況,N,NEGATIVE
109,1,鳥叫,N,NONE
109,3,寶貴,Vi,POSITIVE
109,3,超,Vt,NONE
109,1,從容,Vi,POSITIVE
109,1,走完,Vt,NONE
109,3,期待,Vt,NEGATIVE
109,1,路線圖,N,NONE
109,3,布草,N,NONE
109,3,相關,Vi,POSITIVE
109,3,更換,Vt,NONE
109,1,電器,N,NONE
109,3,專門,Vi,POSITIVE
109,3,意見,N,NONE
109,1,紅珠山,N,NONE
109,3,山,N,NONE
109,3,誠懇,Vi,POSITIVE
109,3,寬大,Vi,POSITIVE
109,3,建,Vt,NONE
109,1,寬闊,Vi,POSITIVE
109,3,談不上,Vt,NEGATIVE
109,1,翠色,N,NONE
109,3,摸上去,Vi,NONE
109,3,床墊,N,NONE
109,1,蟲鳴,N,NONE
109,1,橋路,N,NONE
109,3,明顯,Vi,POSITIVE
109,3,攜,Vt,NONE
109,3,提高,Vt,NEGATIVE
109,3,總結,Vt,NONE
109,3,美味,N,POSITIVE
109,1,分棟,N,NONE
109,3,部門,N,NONE
109,3,應,ADV,NONE
109,3,光臨,Vt,NONE
109,3,山景房,N,NONE
109,3,3星,N,NONE
109,3,7月,N,NONE
109,1,落地窗,N,NONE
109,1,硬邦邦,Vi,NONE
109,3,山水,N,NONE
109,3,行政房,N,NONE
109,3,住店,N,NONE
109,1,山景,N,NONE
109,3,交給,Vt,NONE
109,1,清新,Vi,NONE
109,3,吃飽,Vi,NONE
109,1,成色,N,NONE
109,1,心曠神怡,Vi,POSITIVE
109,3,程,N,NONE
109,1,精緻,Vi,POSITIVE
109,3,顏色,N,NONE
109,1,灰撲撲,Vi,NONE
110,3,事,N,NONE
110,1,流量,N,NONE
110,3,溫泉,N,NONE
110,3,努力,Vi,POSITIVE
110,1,綠化,Vt,NONE
110,3,棒,Vi,NONE
111,1,圓滿,Vi,POSITIVE
111,3,蠻,ADV,NONE
111,1,內陸,N,NONE
111,3,城市,N,NONE
111,1,紛紛,ADV,NONE
111,3,熱騰騰,Vi,NONE
111,3,水準,N,POSITIVE
111,1,翠湖,N,NONE
111,3,過程,N,NONE
111,3,反覆,ADV,NEGATIVE
111,3,享受,Vt,POSITIVE
111,3,十分,ADV,POSITIVE
111,1,沿海,N,NONE
111,1,細雨,N,NONE
111,1,置身,Vt,NONE
111,1,誘惑力,N,NEGATIVE
111,1,面向,Vt,NONE
111,3,湯,N,NONE
111,3,淡季,N,NONE
111,1,池,N,NONE
111,3,低於,Vt,NEGATIVE
111,1,影響力,N,NONE
111,1,督促,Vt,POSITIVE
112,3,額外,A,NONE
112,3,起來,Vi,NONE
112,3,總的來說,ADV,NONE
112,3,通,Vi,NONE
112,3,逛,Vt,NONE
112,1,車場,N,NONE
112,1,即可,ADV,POSITIVE
112,3,停滿,Vt,NONE
112,3,疑問,N,NEGATIVE
112,3,早飯,N,NONE
112,3,汗,N,NONE
112,3,算了,Vi,NEGATIVE
112,3,預訂,Vt,POSITIVE
112,3,總台,N,NONE
113,3,交通車,N,NONE
113,1,欣賞,Vt,POSITIVE
113,3,館,N,NONE
113,3,設有,Vt,NONE
113,3,正好,ADV,POSITIVE
113,1,小車,N,NONE
113,1,會館,N,NONE
113,3,雨,N,NONE
113,1,紅珠湖,N,NONE
113,3,尊敬,Vt,POSITIVE
113,3,4月,N,NONE
113,3,接送,Vt,NONE
113,3,美景,N,NONE
113,1,沿途,N,NONE
113,3,剛剛,ADV,NONE
114,1,頤尚,N,NONE
114,3,度假型,N,NONE
114,3,香港,N,NONE
114,3,南京,N,NONE
114,3,已,ADV,NONE
114,3,一點,ADV,NONE
114,3,戶外,N,NONE
114,1,湯山,N,NONE
115,3,一再,ADV,NEGATIVE
115,1,父女,N,NONE
115,3,打折,Vi,NONE
115,3,雙,A,NONE
115,3,要求,Vt,NEGATIVE
115,1,申明,Vt,NEGATIVE
115,3,扣,Vt,NONE
115,1,魚池,N,NONE
115,3,房費,N,NONE
115,3,提前,Vi,NONE
115,1,付清,Vt,NONE
115,3,另外,ADV,NONE
116,3,酌情,ADV,NONE
116,1,公平,Vi,POSITIVE
116,1,三月,N,NONE
116,3,卻,ADV,NONE
116,3,實際,Vi,POSITIVE
116,3,室,N,NONE
116,3,晚,Vi,NONE
116,3,今後,N,NONE
116,3,泡,Vt,NONE
116,1,華貴,Vi,NONE
116,1,時限,N,NONE
116,3,相,ADV,NONE
116,1,清幽,Vi,NONE
116,3,欠缺,Vt,NEGATIVE
116,3,西式,A,NONE
116,3,29日,N,NONE
116,3,提交,Vt,NONE
116,3,情況,N,NONE
116,3,景色,N,NONE
117,1,房難,N,NONE
117,3,上海,N,NONE
117,3,訂到,Vt,NONE
117,1,牛氣,N,NONE
118,3,地鐵站,N,NONE
118,3,開業,Vi,NONE
118,3,人性化,Vt,NONE
118,3,南京路,N,NONE
118,3,可能,ADV,NEGATIVE
118,3,4星級,N,NONE
118,3,檔次,N,NONE
118,3,接近,Vt,POSITIVE
118,3,也許,ADV,POSITIVE
119,3,兒子,N,NONE
119,3,高興,Vt,NEGATIVE
119,3,同,ADV,NONE
119,3,心,N,NONE
119,3,轉角,N,NONE
119,3,出於,Vt,NONE
119,3,攔,Vt,NONE
119,3,冷漠,Vi,NEGATIVE
119,3,品質,N,NONE
119,1,訂房台,N,NONE
119,3,對待,Vt,NONE
119,3,同樣,Vi,POSITIVE
119,3,出租車,N,NONE
119,3,玩,Vt,NONE
119,3,外賓,N,NONE
119,1,外國人,N,NONE
119,3,回頭,ADV,NONE
120,3,花費,Vt,NONE
120,1,擁堵,N,NONE
120,3,進出,Vt,NONE
121,3,備用,Vi,NONE
121,3,電腦,N,NONE
121,1,飛利浦,N,NONE
121,3,非,ADV,NONE
121,3,液晶,N,NONE
121,3,直接,Vi,POSITIVE
121,3,彩電,N,NONE
122,3,不便,Vi,NEGATIVE
122,3,午餐,N,NONE
122,3,中餐,N,NONE
122,3,名氣,N,NONE
122,1,上選,A,NONE
122,3,步行街,N,NONE
123,3,吸引人,Vi,POSITIVE
124,3,套房,N,NONE
124,3,過夜,Vi,NONE
124,3,舒適,Vi,POSITIVE
133,3,弄,Vt,NONE
133,1,必,ADV,NONE
133,3,求,Vt,NONE
133,1,花色,N,NONE
133,3,21日,N,NONE
133,3,答,Vt,NONE
133,1,25樓,N,NONE
135,1,金華,N,NONE
135,3,直,Vi,NONE
136,3,補上,Vt,NONE
136,3,現在,N,NONE
136,3,月,N,NONE
136,3,去年,N,NONE
137,3,手機,N,NONE
137,3,立即,ADV,POSITIVE
137,3,聯繫到,Vt,NONE
137,3,哈哈,ADV,POSITIVE
137,3,小小,Vi,NONE
137,3,常客,N,NONE
137,3,電池,N,NONE
138,3,左右,N,NEGATIVE
138,3,關係,N,NONE
141,1,老牌,Vi,NONE
141,1,感覺得到,Vt,NONE
142,3,彆扭,Vi,NEGATIVE
142,3,不值,Vi,NEGATIVE
142,3,春節,N,NONE
142,1,通病,N,NONE
142,3,國貿,N,NONE
142,3,住宿,Vi,NONE
144,3,愛理不理,Vi,NONE
144,3,房子,N,NONE
144,3,難找,Vt,NONE
144,1,帶過去,Vi,NONE
144,3,跟前,N,NONE
145,3,菜,N,NONE
145,1,遠眺,Vt,NONE
145,3,班次,N,NONE
145,3,餐,N,NONE
145,3,鹹,Vi,NONE
145,1,湖景房,N,NONE
145,1,太湖,N,NONE
145,3,水,N,NONE
145,3,清靜,Vi,NONE
145,3,服務費,N,NONE
145,1,湖州,N,NONE
145,3,水壺,N,NONE
146,3,山莊,N,NONE
146,3,涼,Vi,NONE
147,3,真是,ADV,NONE
148,1,河鮮,N,NONE
148,3,周,N,NONE
148,3,停,Vt,NONE
148,1,厭,Vt,NONE
148,3,部,N,NONE
148,3,價廉,Vi,POSITIVE
148,1,有名,Vi,POSITIVE
148,3,銷售,Vt,POSITIVE
148,1,城市人,N,NONE
148,1,路況,N,NONE
148,1,船菜,N,NONE
148,1,駕車,Vi,NONE
148,3,約,ADV,NONE
148,3,新鮮,Vi,POSITIVE
148,3,出門,Vi,NONE
149,3,慘不忍睹,Vi,NEGATIVE
149,3,出行,Vi,NONE
149,3,你,N,NONE
149,1,面臨,Vt,NEGATIVE
149,3,風景,N,NONE
149,1,河,N,NONE
149,3,說得過去,Vi,POSITIVE
149,3,縣城,N,NONE
150,3,夏天,N,NONE
150,3,好在,ADV,NONE
150,3,經濟型,N,NONE
150,3,味,N,NONE
150,1,屏,N,NONE
150,3,配,Vt,NONE
150,3,隔音,A,NONE
150,3,擠,Vi,NONE
150,3,浙江,N,NONE
150,3,潮氣,N,NONE
150,3,屬於,Vt,POSITIVE
150,1,成熟型,N,NONE
151,3,聲,N,NONE
151,3,敬業,Vi,NONE
151,3,掉,Vt,NONE
151,1,照相機線,N,NONE
151,1,遞到,Vt,NONE
152,3,趕,Vt,NONE
152,3,花,Vt,NONE
152,1,衢州,N,NONE
152,3,主意,N,NONE
152,3,改,Vt,NONE
152,1,刻意,ADV,NEGATIVE
152,3,睡,Vi,NONE
152,3,天房費,N,NONE
152,3,凌晨,N,NONE
153,1,驚擾,Vt,NEGATIVE
153,3,使,Vt,NONE
153,3,次日,N,NONE
153,3,尚,ADV,NONE
153,3,區區,ADV,NONE
153,3,夜,N,NONE
153,3,未,ADV,NONE
153,3,房卡,N,NONE
153,3,詢問,Vt,NONE
153,1,美夢,N,POSITIVE
153,3,欠,Vt,NONE
153,3,早晨,N,NONE
153,3,眠,Vi,NONE
153,3,為何,ADV,NONE
154,3,窗口,N,NONE
154,3,住到,Vt,NONE
154,3,看出去,Vi,NONE
155,1,住住看,Vt,NONE
155,3,行李員,N,NONE
155,3,主動,Vi,POSITIVE
155,3,登記,Vt,NONE
155,3,操作,Vt,NONE
155,1,泊,Vi,NONE
155,3,貴賓,N,NONE
155,3,沒想到,ADV,NEGATIVE
156,1,相配,Vi,NONE
156,3,樓上,N,NONE
157,3,明確,Vi,NEGATIVE
157,3,形象,N,NONE
157,1,建造,Vt,POSITIVE
157,1,不久,N,NONE
157,3,歉意,N,NEGATIVE
157,3,允許,Vt,POSITIVE
157,3,誠摯,Vi,POSITIVE
157,1,工段,N,NONE
157,3,噪音,N,NEGATIVE
157,1,初期,N,NONE
157,3,同時,N,POSITIVE
157,3,規定,N,NEGATIVE
157,3,迎接,Vt,POSITIVE
157,3,12月,N,NONE
157,3,28日,N,NONE
157,3,東方,N,NONE
157,3,施工,Vi,NONE
157,1,樓頂,N,NONE
158,3,被子,N,NONE
158,3,出入,Vt,NEGATIVE
158,3,太少,Vi,NONE
158,3,干,Vt,NONE
158,3,打招呼,Vi,NONE
158,3,濕,Vi,NONE
158,1,分離,Vt,NEGATIVE
159,3,公園,N,NONE
159,1,府山,N,NONE
160,3,好些,Vi,NONE
160,3,聽取,Vt,POSITIVE
160,3,些,ADV,NONE
160,3,道理,N,POSITIVE
160,3,願意,Vt,POSITIVE
161,3,外面,N,NONE
161,3,高級房,N,NONE
161,3,難以,ADV,NEGATIVE
161,3,游泳池,N,NONE
161,3,理,Vt,NONE
162,3,起,Vt,NONE
162,3,緣故,N,NONE
162,3,浴缸,N,NONE
162,3,仍,ADV,NONE
162,3,可否,ADV,NONE
162,1,熄燈,Vi,NONE
162,3,看來,ADV,NONE
162,3,車庫,N,NONE
162,1,如是,Vi,NONE
162,1,百葉窗,N,NONE
162,3,原來,ADV,NONE
162,3,複雜,Vi,NEGATIVE
162,3,面,N,NONE
162,1,大窗,N,NONE
162,3,地下,N,NONE
162,3,作用,N,NONE
162,3,訪客,N,NONE
162,1,老伯,N,NONE
162,3,時隔,Vt,NONE
162,3,負責,Vt,NEGATIVE
162,1,房訂,Vt,NONE
162,1,傳真機,N,NONE
162,3,牆,N,NONE
162,1,加裝,Vt,POSITIVE
162,3,實用,Vi,POSITIVE
162,3,管,Vt,NONE
162,3,漂亮,Vi,POSITIVE
163,1,黃昏,N,NONE
163,3,一定,ADV,POSITIVE
163,3,高速,Vi,NONE
163,3,大小,N,NONE
163,3,國際,N,NONE
163,1,日程,N,NONE
163,1,打烊,Vi,NONE
163,3,賣,Vt,NONE
163,1,兼顧,Vt,POSITIVE
163,3,得多,ADV,NONE
163,1,但願,Vt,NEGATIVE
163,3,暗暗,ADV,NONE
163,1,燈熄,Vt,NONE
163,3,有所,Vt,NONE
163,3,上下,N,NONE
163,3,忠實,Vi,POSITIVE
163,3,酒吧,N,NONE
163,3,不比,Vt,NONE
163,1,傍晚,N,NONE
163,3,大橋,N,NONE
163,3,拿到,Vt,POSITIVE
163,3,催,Vt,NONE
163,3,僅,ADV,NONE
163,1,極好,Vi,POSITIVE
163,3,口,N,NONE
163,3,包,Vt,NONE
163,1,駕車族,N,NONE
163,3,淋浴房,N,NONE
163,3,匆忙,Vi,NEGATIVE
163,1,亮起,Vt,NONE
163,3,是否,ADV,NONE
163,1,停靠,Vt,NONE
163,3,入睡,Vi,NONE
163,1,相當於,Vt,POSITIVE
163,1,店家,N,NONE
163,1,駛過,Vt,NONE
163,3,燈光,N,NONE
163,1,比散客,N,NONE
163,3,用戶,N,NONE
163,1,浸染,Vt,NONE
163,3,就餐,Vi,NONE
163,1,新城區,N,NONE
163,3,度假,Vi,NONE
163,1,出名,Vi,POSITIVE
163,1,鈴聲,N,NONE
163,1,中西,A,NONE
163,1,眾口,N,NONE
163,3,旅行社,N,NONE
163,3,彼伏,N,NONE
163,3,留下,Vt,POSITIVE
163,1,近年,N,NONE
163,3,眾多,Vi,NONE
163,3,緊,Vi,NONE
163,1,微詞,N,NEGATIVE
163,3,計劃,Vt,POSITIVE
163,1,日光,N,NONE
163,3,嘗嘗,Vt,NONE
163,1,叮噹,ADV,NONE
163,1,豆腐乾,N,NONE
164,1,專賣店,N,NONE
164,1,青山綠水,N,NONE
164,1,毛筆,N,NONE
164,1,絲綢,N,NONE
164,3,遊玩,Vi,NONE
164,1,小假,N,NONE
164,1,情趣,N,NONE
164,3,挑選,Vt,POSITIVE
164,3,方式,N,NONE
164,1,市民,N,NONE
164,3,熱鬧,Vi,POSITIVE
164,1,別有,Vt,NONE
164,1,特產,N,NONE
164,1,領略,Vt,NONE
164,3,假期,N,NONE
164,3,1日,N,NONE
164,1,處在,Vt,NONE
164,1,常常區,N,NONE
164,1,純,Vi,NONE
164,1,靜心,Vi,NONE
165,3,總店,N,NONE
165,1,紅旗路,N,NONE
165,3,雙人房,N,NONE
165,1,蓮,N,NONE
165,1,王一品,N,NONE
165,3,絕對,Vi,NEGATIVE
165,3,筆,N,NONE
165,1,丁香,N,NONE
171,3,發霉,Vi,NONE
171,1,張裕,N,NONE
171,1,葡萄酒,N,NONE
171,1,沾水,Vi,NONE
171,3,音樂,N,POSITIVE
171,3,中央,N,NONE
171,1,噴泉,N,NONE
171,1,結露,N,NONE
171,1,風機盤管,N,NONE
171,3,滑,Vi,NONE
171,3,極,ADV,NONE
171,1,保溫,Vi,NONE
171,1,博物館,N,NONE
171,1,煙台山,N,NONE
171,1,炮台,N,NONE
172,3,言,Vt,NONE
172,3,想必,ADV,POSITIVE
172,3,盡量,ADV,POSITIVE
172,3,亮,Vt,NONE
172,3,不佳,Vi,NEGATIVE
172,3,引發,Vt,NEGATIVE
172,3,嚴,Vi,NONE
172,3,則,ADV,NONE
172,3,選,Vt,NONE
172,3,醒,Vi,NONE
172,3,海景房,N,NONE
172,1,邊上拉,N,NONE
172,3,景房,N,NONE
172,3,了了,Vi,NONE
172,3,響,Vi,NONE
172,3,景,N,NONE
172,3,光線,N,NONE
172,3,所謂,Vt,NONE
172,3,呼呼,ADV,NONE
172,3,燈,N,NONE
172,3,進來,Vi,NONE
172,3,窗簾,N,NONE
173,3,收銀,N,NONE
173,3,該,ADV,NONE
173,1,塵氣,N,NONE
173,3,敲門,Vi,NONE
173,3,還要,ADV,POSITIVE
173,3,吸,Vt,NONE
173,3,名義,N,NONE
173,1,點醒,Vt,NONE
173,3,受,Vt,NONE
173,3,叫,Vt,NONE
173,1,困擾,N,NEGATIVE
173,3,她,N,NONE
173,3,難,Vi,NONE
173,3,電話費,N,NONE
173,3,吵鬧,Vi,NEGATIVE
173,3,有時,ADV,NONE
174,3,大大,Vi,NONE
174,3,彌補,Vt,NEGATIVE
174,3,之後,N,NONE
174,3,家庭,N,NONE
174,3,虹口,N,NONE
174,3,愉快,Vi,POSITIVE
174,1,物超所值,Vi,POSITIVE
174,3,發生,Vt,POSITIVE
175,3,面海,Vi,NONE
175,1,直面,N,NONE
175,1,美中不足,Vi,NEGATIVE
175,1,紅虹,N,NONE
175,3,大海,N,NONE
175,3,綜合,A,POSITIVE
175,3,煙台,N,NONE
175,3,證明,Vt,POSITIVE
175,1,口大,N,NONE
175,1,竹炭,N,NONE
176,1,落差,N,NEGATIVE
176,3,年輕人,N,NONE
176,3,常,ADV,NONE
176,3,雞,N,NONE
176,1,居家,N,NONE
176,3,緊鄰,Vt,NONE
176,3,外觀,N,NONE
176,1,煙台人,N,NONE
176,3,爽,Vi,NONE
176,3,可憐,Vt,NEGATIVE
176,1,大酒點,N,NONE
176,1,臥房,N,NONE
176,3,濱海,Vi,NONE
176,3,對比,N,NEGATIVE
177,1,中取境,N,NONE
177,1,皮夾,N,NONE
177,1,來電,Vi,NONE
177,3,鬧,Vt,NONE
177,3,離開,Vt,NEGATIVE
177,1,完璧,N,NONE
177,3,小心,Vt,NEGATIVE
177,3,歸,Vi,NONE
177,3,照,Vt,NONE
178,3,員工,N,NONE
178,3,盡可能,ADV,POSITIVE
179,1,樓頂層,N,NONE
179,3,威海,N,NONE
179,3,自駕游,Vi,NONE
180,3,燒烤,Vt,NONE
180,3,水平,N,POSITIVE
181,3,延,Vt,NONE
181,1,住標,N,NONE
182,3,如下,Vt,NONE
182,3,大廳,N,NONE
182,1,見面,Vi,NONE
182,3,問好,Vi,NONE
182,3,見到,Vt,NONE
182,3,院子,N,NONE
182,3,海景,N,NONE
182,3,似乎,ADV,POSITIVE
182,3,標誌,N,NONE
182,3,19日,N,NONE
182,3,崗位,N,NONE
183,1,高爾夫,N,NONE
183,3,康樂,A,NONE
183,3,配套,Vi,NONE
183,1,較少,Vi,NEGATIVE
183,1,中意,Vt,NONE
183,3,保齡球,N,NONE
183,1,練習場,N,NONE
183,3,果然,ADV,POSITIVE
183,3,稱,Vt,NONE
184,3,供,Vt,NONE
184,3,點到,Vt,NONE
184,3,並未,ADV,NEGATIVE
184,3,開車,Vi,NONE
184,3,訂房,Vi,NONE
184,1,樓辦,N,NONE
184,3,分別,ADV,NONE
185,3,齊全,Vi,NONE
185,3,收取,Vt,POSITIVE
185,3,口味,N,NONE
185,3,司機,N,NONE
185,3,餐飲,N,NONE
185,3,滿足,Vt,POSITIVE
186,3,聽到,Vt,NONE
186,3,盡力,Vi,POSITIVE
186,1,啟明,N,NONE
186,3,隨便,Vi,NEGATIVE
186,3,巧克力,N,NONE
186,3,躺,Vi,NONE
186,1,漏下,Vi,NONE
186,1,冰過,N,NONE
186,3,留言,N,NONE
186,3,環保,N,NONE
186,3,浪費,Vt,NEGATIVE
186,3,出來,Vi,NONE
186,3,小聲,Vi,NONE
186,3,有誤,Vi,NEGATIVE
186,1,嬰兒椅,N,NONE
186,3,拿來,Vt,NONE
186,1,櫻桃,N,NONE
186,3,優質,A,POSITIVE
186,1,破壞,Vt,NEGATIVE
186,3,勺子,N,NONE
186,3,中式,A,NONE
186,3,漏水,Vi,NONE
186,1,不愧,ADV,POSITIVE
186,3,後,N,NONE
186,3,成本,N,NEGATIVE
186,1,試試看,Vt,NONE
186,1,蛋撻,Vt,NONE
186,3,賓客,N,NONE
186,1,朝鮮式,N,NONE
186,1,布丁,N,NONE
186,1,提前為,Vt,NONE
186,1,閥,N,NONE
186,3,寶寶,N,NONE
186,1,奶油,N,NONE
186,3,曾,ADV,NONE
186,1,待人接物,Vi,NONE
186,1,嚴實,Vi,NONE
186,3,拿,Vt,NONE
186,3,藍天,N,POSITIVE
186,3,抱,Vt,NONE
186,1,柿子,N,NONE
186,3,短信,N,NONE
186,3,怕,Vt,NONE
186,3,日式,A,NONE
186,3,漏,Vi,NONE
186,3,澡,N,NONE
186,1,羊城,N,NONE
186,1,為為,Vi,NONE
186,3,假日,N,NONE
186,3,網友,N,NONE
186,3,當時,N,NONE
186,1,桃子,N,NONE
186,1,晚報,N,NONE
186,3,驚訝,Vt,NEGATIVE
186,3,想法,N,NONE
186,3,出去,Vi,NONE
186,3,放心,Vt,POSITIVE
186,3,廣州,N,NONE
186,3,發,Vt,NONE
186,3,當,Vt,NONE
186,3,11日,N,NONE
186,3,呵呵,ADV,POSITIVE
186,3,不過,ADV,NEGATIVE
186,1,小漏,N,NONE
186,3,需求,N,POSITIVE
186,3,粥,N,NONE
186,3,嘩嘩,ADV,NONE
186,3,放水,Vi,NEGATIVE
186,1,嬰兒,N,NONE
187,1,合,Vt,NONE
187,1,面帶微笑,Vi,POSITIVE
198,1,比星湖大,N,NONE
198,1,肇慶,N,NONE
198,3,起碼,A,NONE
198,3,搞,Vt,NONE
198,1,皇潮,N,NONE
201,1,酒氣,N,NONE
201,3,隨處,ADV,NONE
201,3,可見,ADV,POSITIVE
201,3,污漬,N,NEGATIVE
201,1,頗,ADV,NONE
201,3,髒,Vi,NONE
201,1,遙,Vi,NONE
201,3,當地,N,NONE
201,3,揮之不去,Vi,NEGATIVE
201,1,大而無當,Vi,NEGATIVE
201,3,商務房,N,NONE
201,3,華陽,N,NONE
201,3,考察,Vt,POSITIVE
203,3,套間,N,NONE
203,3,大房,N,NONE
203,3,單人,N,NONE
203,3,退,Vi,NONE
203,3,湊合,Vt,NONE
204,1,洛陽,N,NONE
204,3,說不過去,Vi,NONE
204,1,石窟,N,NONE
204,1,龍門,N,NONE
211,3,他們,N,NONE
211,3,本來,ADV,NONE
211,3,來不及,Vi,NEGATIVE
212,1,點名,Vi,NONE
212,3,周全,Vi,NONE
213,3,市話,N,NONE
213,3,最多,ADV,POSITIVE
213,3,遇見,Vt,NONE
213,3,交,Vt,NONE
213,3,牌子,N,NONE
213,1,礙眼,Vi,NEGATIVE
213,3,領導,N,POSITIVE
213,3,誇張,Vt,NEGATIVE
